available_seats,wl_used,class_type_CC,class_type_2A,class_type_3A,class_type_Sleeper,quota_GN,quota_Ladies,quota_PT,quota_TATKAL,current_status_CNF,current_status_RAC,current_status_WL,train_category_EXPRESS,train_category_RAJDHANI,train_category_SHATABDI,train_category_PASSENGER,label
-1.365418144,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.367833934,-0.003181633,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1.470182255,0.570163873,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0.790747441,-0.576527139,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1.345388105,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1.400852172,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1.338455097,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
1.497914288,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.956370654,-0.055303952,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0.880876549,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
-0.755313413,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
-1.282222044,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
-0.498792105,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
-1.656604493,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-1.337686111,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
-1.642738477,-0.229045014,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1.740569579,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
0.735283374,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
-0.956370654,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1.303790056,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0.249972792,2.446567346,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-0.776112438,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.46489605,1.213005803,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-0.887040571,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.243039784,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.977169679,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
0.132111651,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
0.575824183,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
-0.609720238,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
-0.166007706,1.299876335,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-1.559542377,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
1.206727939,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.568122188,0.691782616,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
1.345388105,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.900906587,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0.672886299,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
-0.866241546,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.527293125,2.446567346,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-1.698202543,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.505725114,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0.097446609,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.296088061,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.617422233,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
-1.441681236,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.448614244,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1.657373479,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0.95713964,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.326235884,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0.187575717,-0.489656608,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0.922474598,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1.567244371,1.508365609,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1.622708438,1.699480778,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1.61577543,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1.165129889,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0.152910676,-0.507030714,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
-1.497145302,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.152910676,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.249203806,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0.145977668,1.490991503,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1.650440471,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.097446609,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1.511780305,2.307574496,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0.01425051,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
-1.621939452,1.369372759,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-1.046499762,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1.296857047,1.074012953,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1.241392981,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.032633745,-0.38541197,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0.87394354,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
0.277704826,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
-0.221471773,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
-1.386217169,2.116459328,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1.047268748,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1.199794931,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1.740569579,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0.243039784,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1.546445346,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.679050321,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.055079573,1.664732565,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.000384493,2.307574496,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
-0.464127064,0.900271891,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
-0.360131939,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.748380405,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-1.233690986,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
1.470182255,2.794049471,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
-0.568122188,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
-1.656604493,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
-1.115829845,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0.423298,0.413796916,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1.151263873,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1.345388105,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
-1.05343277,0.726530829,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0.763015407,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
-1.296088061,0.570163873,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
-0.47799308,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1.296857047,1.786351309,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1.310723064,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0.679819308,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0.700618333,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.263838809,1.178257591,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
-1.621939452,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.838509513,1.525739716,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.284637834,1.543113822,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
-1.635805468,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.430231008,0.917645997,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
-1.656604493,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
0.471829058,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.659020283,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0.360900925,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-1.018767729,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0.402498975,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.997968704,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1.678172504,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.441681236,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
-0.616653247,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-0.630519263,2.185955753,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
-1.684336527,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0.492628083,-0.576527139,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
-1.17822692,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.103610632,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
-0.373997956,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
-0.332399906,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
-0.997968704,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
0.749149391,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1.553378355,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1.276058022,0.153185323,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
0.111312626,2.064337009,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.429462022,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1.629641446,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
-0.360131939,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
0.173709701,2.359696815,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.756082399,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.581988205,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.102732815,1.178257591,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
0.236106776,-0.211670908,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0.645154266,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.035049535,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
-1.351552128,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.943273623,1.004516528,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
1.352321114,1.213005803,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
-0.498792105,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
-1.26142302,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.755313413,0.622286191,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1.601909413,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.074231795,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-0.207605756,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.035049535,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.68598333,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.810777479,-0.298541439,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0.451030033,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
1.324589081,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
-1.621939452,-0.541778927,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
-1.081164803,1.612610247,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
-1.088097812,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.783045446,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-1.538743352,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.533457147,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.491859097,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0.693685324,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1.719770554,1.629984353,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-0.616653247,1.629984353,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
-1.427815219,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-1.351552128,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.499561091,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.58727441,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
-1.032633745,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
-1.296088061,1.143509378,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-1.205958953,0.240055854,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
-1.212891961,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
-1.358485136,1.960092371,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
-1.448614244,0.587537979,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-0.783045446,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
-0.02734754,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0.38169995,1.265128122,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.048146565,1.942718265,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.05584856,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.393150177,1.213005803,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1.359254122,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1.54567636,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0.187575717,-0.576527139,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
-0.207605756,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
0.035049535,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.720648371,-0.576527139,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
-1.677403518,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0.180642709,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.289924039,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
-0.346265922,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-0.013481524,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
-1.21982497,2.56818609,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
-1.115829845,0.95239421,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.887809557,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-1.476346277,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
0.763015407,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1.054201756,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
1.650440471,0.431171023,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0.111312626,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
-1.372351153,0.361674598,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
-1.101963828,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.018767729,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.297734864,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.372351153,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1.005670698,0.67440851,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1.393919164,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.387863972,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0.492628083,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.207605756,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.463249247,1.942718265,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.56118918,-0.037929846,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
-0.034280548,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
1.657373479,0.240055854,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1.400852172,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0.090513601,0.587537979,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
0.208374742,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
0.610489224,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-1.025700737,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1.740569579,2.029588796,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.907839596,-0.576527139,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1.303790056,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.513427108,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1.525646322,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.921705612,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1.144330864,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
1.116598831,2.776675365,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.081164803,2.446567346,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.173709701,-0.576527139,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-0.276935839,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.373997956,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
-0.207605756,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.46489605,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.270002831,0.465919235,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.769179429,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.347034909,1.473617397,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1.463249247,-0.315915545,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1.262192006,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.568122188,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
-1.046499762,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
-0.68598333,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-1.649671485,-0.576527139,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.194508726,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0.638221258,-0.454908395,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1.53257933,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
-0.235337789,-0.576527139,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
-1.067298787,0.500667448,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
0.853144515,1.595236141,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1.345388105,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0.541159141,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.839278499,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.719001568,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1.088866798,-0.576527139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.242270798,-0.072678058,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.394796981,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0.402498975,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
-1.50407831,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
-0.353198931,0.153185323,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0.87394354,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.346265922,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-1.26142302,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.652087274,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.215307751,-0.576527139,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-1.490212294,-0.576527139,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0.776881424,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.555025158,-0.576527139,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1.019536715,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.353198931,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1.733636571,-0.368037864,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
-0.762246421,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
-1.046499762,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.588921213,0.587537979,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
1.393919164,-0.38541197,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1.199794931,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-0.679050321,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
1.185928914,-0.576527139,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
-1.185159928,0.379048704,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1.497914288,-0.576527139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
-0.436395031,-0.576527139,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0.118245634,1.629984353,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
-0.15214169,1.73422899,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.755313413,-0.576527139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1.206727939,0.917645997,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
0.347034909,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.082811607,-0.576527139,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0.173709701,-0.576527139,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.921705612,-0.576527139,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1.144330864,-0.229045014,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
-0.332399906,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.415596006,-0.576527139,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0.867010532,-0.576527139,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.263838809,1.265128122,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.790747441,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
-1.393150177,-0.576527139,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
-0.103610632,-0.576527139,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.900906587,-0.576527139,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.790747441,-0.576527139,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
-0.810777479,0.570163873,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.430231008,-0.576527139,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.159074698,-0.576527139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.450261047,2.116459328,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
-1.538743352,-0.576527139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
0.485695075,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0.451030033,-0.576527139,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.220593956,2.116459328,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-1.309954078,-0.576527139,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0.887809557,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.637452272,-0.576527139,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.699849346,-0.281167333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
-1.698202543,-0.576527139,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
